exer_id,knowledge_code
1897,[104]
6071,[90]
6067,[90]
6068,[90]
16458,[50]
16462,[50]
5844,[27]
12387,[3]
6772,[21]
495,"[7, 38]"
5327,[30]
6069,[90]
16419,[50]
5053,[30]
10326,[17]
15173,[15]
14396,[100]
16661,[31]
11755,[10]
1602,[80]
13118,[58]
10862,[95]
16609,[45]
16446,[50]
6156,[90]
11703,[10]
13488,[59]
15637,"[6, 12]"
356,"[7, 38]"
6159,[90]
11811,[28]
5036,[30]
15648,"[6, 11]"
13268,[99]
12813,"[6, 11]"
14547,[100]
6161,[90]
10574,[27]
6160,[90]
12366,[3]
14548,[100]
12922,[13]
14549,[100]
11698,[10]
11796,[10]
6157,[90]
11685,[10]
12759,"[6, 12]"
6162,[90]
5303,[30]
6158,[90]
10411,[26]
16436,[50]
12385,[3]
13057,[58]
10462,[26]
4550,[35]
14353,[100]
5716,[22]
16599,[45]
6946,[28]
418,"[7, 38]"
266,"[46, 59]"
16520,[49]
16424,[50]
12351,[3]
16559,"[2, 45]"
13234,[99]
10348,[16]
10241,[16]
16526,[49]
16476,[49]
6947,[28]
16615,[49]
13052,[58]
16494,[49]
13025,[58]
457,"[7, 38]"
4938,[30]
16618,[49]
1340,[35]
16546,"[2, 45]"
16583,[45]
16550,"[2, 45]"
12382,[3]
10514,[27]
4758,"[16, 17]"
9292,[99]
12207,[12]
12429,[3]
13022,[58]
12890,[13]
16757,[31]
16641,[49]
13072,[58]
13119,[58]
16646,[49]
6945,[28]
13075,[58]
4690,"[16, 17]"
11850,[28]
16483,[49]
382,"[7, 38]"
15628,"[6, 10]"
15598,[5]
12384,[3]
16755,[31]
14439,[100]
14437,[100]
1382,[35]
7378,[97]
8309,[83]
1390,[35]
9471,[99]
4495,[35]
14438,[100]
4419,[35]
13315,[99]
2250,"[105, 59]"
13064,[58]
3028,"[6, 12]"
15247,[15]
2285,"[105, 59]"
2199,"[105, 59]"
13028,[58]
370,"[7, 38]"
649,"[46, 59]"
2290,"[105, 59]"
5825,[27]
10454,[26]
2198,"[105, 59]"
2200,"[105, 59]"
6278,[90]
15262,"[7, 15]"
10400,[26]
6276,[90]
16333,[43]
12853,[13]
16064,[81]
11675,[10]
6750,[21]
6277,[90]
16054,[81]
10289,[16]
6280,[90]
13129,[58]
4452,[35]
16394,[43]
12753,"[6, 10]"
16267,[39]
10469,[26]
12408,[3]
2272,"[105, 59]"
10600,[27]
6281,[90]
10471,[26]
16211,[79]
2289,"[105, 59]"
12774,"[6, 12]"
4950,[30]
11763,[10]
10346,[16]
6279,[90]
16374,[43]
421,"[7, 38]"
406,"[7, 38]"
6282,[90]
4717,"[16, 17]"
16108,[83]
6779,[21]
16266,[39]
316,"[46, 59]"
11452,[61]
648,"[46, 59]"
4535,[35]
16571,[45]
10418,[26]
16648,[49]
2066,[120]
16485,[49]
16574,[45]
5291,[30]
5030,[30]
11971,[59]
16472,[49]
16607,[45]
12614,[67]
11390,[59]
2085,[120]
475,"[7, 38]"
16745,[31]
743,[105]
2087,[120]
16525,[49]
10448,[26]
2880,[120]
13047,[58]
16688,[31]
13093,[58]
12010,[10]
10924,[80]
10584,[27]
16603,[45]
16627,[49]
8258,[30]
16532,"[2, 45]"
12969,[14]
4970,[30]
5003,[30]
13520,[59]
13009,[14]
2338,"[105, 59]"
2376,"[105, 59]"
16610,[45]
16481,[49]
16748,[31]
5055,[30]
2337,"[105, 59]"
13514,[59]
2363,"[105, 59]"
16681,[31]
4956,[30]
2878,[120]
16579,[45]
16535,"[2, 45]"
6389,[96]
168,"[2, 45]"
4430,[35]
12246,[12]
13106,[58]
10555,[27]
6468,[87]
16215,[79]
13232,[99]
444,"[7, 38]"
355,"[7, 38]"
10504,[26]
12883,[13]
16227,[39]
6470,[87]
8743,[39]
16324,[43]
12907,[13]
5778,[95]
2261,"[105, 59]"
269,"[46, 59]"
6481,[87]
5332,[30]
11731,[9]
12600,[67]
11655,[10]
11729,[9]
10441,[26]
6517,[87]
12763,"[6, 12]"
16261,[39]
7422,[49]
7379,[97]
11813,[28]
6482,[87]
11791,[10]
6469,[87]
12576,[5]
12565,[5]
4392,[33]
10478,[26]
16337,[43]
12943,[13]
10447,[26]
476,"[7, 38]"
349,"[7, 38]"
12342,[85]
12784,"[6, 12]"
293,"[46, 59]"
12400,[3]
12560,[5]
16406,[43]
11745,[9]
12208,[12]
268,"[46, 59]"
11153,[93]
10510,[26]
6414,[87]
16212,[79]
6388,[96]
6390,[96]
6413,[87]
6480,[87]
6412,[87]
12255,[12]
12849,[13]
371,"[7, 38]"
12360,[3]
6516,[87]
11659,[10]
327,"[7, 38]"
2108,[120]
16294,[39]
6518,[87]
748,[105]
10490,[26]
16605,[45]
6506,[87]
12604,[67]
10278,[16]
10422,[26]
2178,[120]
5371,[23]
6939,[28]
4094,[34]
4046,[34]
12339,[85]
5364,"[23, 81]"
6381,[96]
6380,[96]
6503,[87]
16696,[31]
1322,[35]
13037,[58]
6941,[28]
10329,[17]
16743,[31]
402,"[7, 38]"
9712,[99]
11782,[10]
6504,[87]
5410,"[23, 81]"
6940,[28]
16507,[49]
4526,[35]
5392,[23]
4828,[30]
5310,[30]
11658,[10]
16488,[49]
12879,[13]
5878,[27]
16750,[31]
16567,"[2, 45]"
16656,[31]
12260,[86]
5853,[27]
15123,[15]
6505,[87]
13061,[58]
16616,[49]
6382,[96]
5873,[27]
10556,[27]
5968,[26]
5369,[23]
11771,[10]
13099,[58]
2176,[120]
2065,[120]
3911,[34]
14552,[100]
6260,[90]
11761,[10]
12894,[13]
2072,[120]
12046,[10]
290,"[46, 59]"
6266,[90]
11806,[10]
6261,[90]
14433,[100]
10468,[26]
2890,[120]
6262,[90]
10437,[26]
12581,[5]
10421,[26]
10532,[27]
374,"[7, 38]"
12249,[12]
13487,[59]
2097,[120]
5039,[30]
14434,[100]
12398,[3]
11429,[59]
12041,[10]
10563,[27]
14553,[100]
2883,[120]
10503,[26]
13091,[58]
386,"[7, 38]"
11965,[59]
6263,[90]
6265,[90]
14432,[100]
469,"[7, 38]"
2089,[120]
10461,[26]
10620,[27]
2117,[120]
392,"[7, 38]"
397,"[7, 38]"
10522,[27]
730,[105]
4485,[35]
1323,[35]
410,"[7, 38]"
6264,[90]
12389,[3]
13518,[59]
11822,[28]
11828,[28]
10564,[27]
14554,[100]
12554,[5]
12937,[13]
255,"[46, 59]"
12089,[61]
11020,[82]
16690,[31]
12414,[3]
13331,[99]
466,"[7, 38]"
15145,[15]
8737,[39]
16475,[49]
16754,[31]
16694,[31]
12409,[3]
15625,"[6, 10]"
5343,"[23, 81]"
254,"[46, 59]"
4272,[33]
10281,[16]
256,"[46, 59]"
375,"[7, 38]"
13033,[58]
12426,[3]
10344,[16]
12423,[3]
399,"[7, 38]"
428,"[7, 38]"
5248,[30]
16577,[45]
16496,[49]
16480,[49]
16585,[45]
5125,[19]
16464,[50]
11697,[10]
16542,"[2, 45]"
12394,[3]
15113,[15]
492,"[7, 38]"
16722,[31]
16697,[31]
11890,[28]
13081,[58]
16716,[31]
441,"[7, 38]"
12428,[3]
4741,"[16, 17]"
10595,[27]
364,"[7, 38]"
4055,[34]
14558,[100]
10451,[26]
16465,[50]
10432,[26]
16676,[31]
2083,[120]
16448,[50]
5325,[30]
5948,[26]
16611,[49]
10439,[26]
16606,[45]
2892,[120]
14557,[100]
16691,[31]
5718,[22]
5389,[23]
295,"[46, 59]"
5608,"[16, 17]"
16500,[49]
2080,[120]
12587,[5]
2081,[120]
10277,[16]
5425,"[23, 81]"
16589,[45]
10464,[26]
15594,[5]
14559,[100]
294,"[46, 59]"
16654,[31]
2373,"[105, 59]"
16522,[49]
12950,[14]
5019,[30]
16065,[83]
12379,[3]
16289,[39]
16299,[39]
5385,[23]
15264,"[7, 15]"
445,"[7, 38]"
16174,[79]
10288,[16]
13084,[58]
4755,"[16, 17]"
4001,"[33, 34]"
11635,[9]
2348,"[105, 59]"
13111,[58]
1338,[35]
11991,[59]
12579,[5]
5726,[22]
5304,[30]
471,"[7, 38]"
5982,[26]
15242,[15]
16041,[81]
11831,[28]
335,"[7, 38]"
13021,[58]
5317,[30]
16104,[83]
16148,[79]
5323,[30]
5891,[27]
467,"[7, 38]"
7147,[97]
16197,[79]
391,"[7, 38]"
454,"[7, 38]"
5370,[23]
9568,[99]
379,"[7, 38]"
4931,[30]
16166,[79]
13145,[59]
12358,[3]
16158,[79]
15241,[15]
2049,[120]
5249,[30]
2137,[120]
9529,[99]
436,"[7, 38]"
11967,[59]
16240,[39]
16280,[39]
12996,[14]
5486,[15]
452,"[7, 38]"
16128,[79]
11724,[9]
11875,[28]
16229,[39]
16184,[79]
16040,[81]
277,"[46, 59]"
16395,[43]
13134,[59]
10427,[26]
16132,[79]
5109,[19]
10580,[27]
2343,"[105, 59]"
9488,[99]
16178,[79]
12374,[3]
16247,[39]
6096,[90]
10290,[16]
5018,[30]
6093,[90]
16311,[39]
6094,[90]
330,"[7, 38]"
16094,[83]
16207,[79]
6095,[90]
4957,[30]
4269,[33]
16099,[83]
5005,[30]
6097,[90]
10264,[16]
1377,[35]
10273,[16]
12999,[14]
16325,[43]
16145,[79]
4971,[30]
12884,[13]
10498,[26]
13507,[59]
12185,[12]
6091,[90]
11993,[59]
6092,[90]
15239,[15]
16269,[39]
4983,[30]
16185,[79]
367,"[7, 38]"
4836,[30]
6064,[90]
4799,"[16, 17]"
16659,[31]
6060,[90]
2183,[120]
9283,[99]
10587,[27]
16673,[31]
6063,[90]
5634,"[16, 17]"
11174,[93]
11803,[10]
16718,[31]
368,"[7, 38]"
16423,[50]
13154,[59]
11759,[10]
4771,"[16, 17]"
5305,[30]
5133,[19]
6065,[90]
12924,[13]
10465,[26]
5610,"[16, 17]"
13110,[58]
16531,[49]
6059,[90]
1081,"[1, 10]"
5362,"[23, 81]"
16477,[49]
6062,[90]
16668,[31]
16679,[31]
15646,"[6, 11]"
4916,[30]
5284,[30]
5288,[30]
6061,[90]
10413,[26]
5004,[30]
10442,[26]
4998,[30]
4245,[33]
12856,[13]
4999,[30]
12738,"[6, 10]"
5815,[27]
10593,[27]
2070,[120]
5822,[27]
12034,[9]
11389,[59]
16243,[39]
14381,[100]
11425,[59]
12620,[67]
16272,[39]
5791,[27]
16313,[39]
10467,[26]
12023,[10]
16218,[79]
455,"[7, 38]"
13147,[59]
344,"[7, 38]"
16079,[83]
11881,[28]
279,"[46, 59]"
11513,[61]
16234,[39]
16388,[43]
343,"[7, 38]"
11442,[59]
5887,[27]
12166,"[2, 45]"
16209,[79]
14566,[100]
12863,[13]
13158,[59]
11690,[10]
16263,[39]
447,"[7, 38]"
5835,[27]
3884,"[33, 34]"
16391,[43]
278,"[46, 59]"
4732,"[16, 17]"
16112,[83]
12093,[61]
443,"[7, 38]"
16168,[79]
11984,[59]
10298,[17]
12896,[13]
481,"[7, 38]"
16082,[83]
11459,[61]
11879,[28]
11896,[28]
13150,[59]
16231,[39]
13140,[59]
16196,[79]
11848,[28]
430,"[7, 38]"
12006,[10]
3850,"[33, 34]"
6342,[96]
398,"[7, 38]"
10303,[17]
6341,[96]
16302,[39]
16410,[43]
11994,[59]
15254,[15]
12396,[3]
16346,[43]
16228,[39]
4698,"[16, 17]"
13471,[45]
4017,[34]
11254,[92]
16345,[43]
13346,[99]
12823,"[6, 9]"
5629,"[16, 17]"
13222,[99]
12936,[13]
4962,[30]
4697,"[16, 17]"
5242,[30]
16200,[79]
16360,[43]
5396,"[23, 81]"
5049,[30]
4793,"[16, 17]"
16144,[79]
16400,[43]
15256,[15]
9192,[99]
16284,[39]
6765,[21]
384,"[7, 38]"
2304,"[46, 59]"
16381,[43]
15155,[15]
15116,[15]
16733,[31]
16478,[49]
15115,[15]
10299,[17]
6760,[21]
13036,[58]
12442,[3]
15120,[15]
5069,[19]
413,"[7, 38]"
12406,[3]
12372,[3]
15148,[15]
15119,[15]
15606,[5]
10417,[26]
273,"[46, 59]"
16713,[31]
15114,[15]
13030,[58]
251,"[46, 59]"
16723,[31]
1575,[80]
16498,[49]
13069,[58]
12765,"[6, 12]"
9532,[99]
16660,[31]
15117,[15]
4977,[30]
15121,[15]
15122,[15]
10910,[80]
10450,[26]
12547,[5]
10163,[20]
12235,[12]
16270,[39]
12353,[3]
16285,[39]
16164,[79]
6400,[96]
12401,[3]
11996,[9]
16251,[39]
16125,[79]
5933,[26]
11851,[28]
4330,[33]
16354,[43]
6402,[96]
11778,[10]
16312,[39]
12014,[10]
11740,[9]
12257,[12]
12380,[3]
6401,[96]
4725,"[16, 17]"
5054,[30]
1836,[82]
11893,[28]
10472,[26]
5143,[19]
4534,[35]
8460,[83]
5965,[26]
13576,[30]
16058,[81]
16623,[49]
4986,[30]
16721,[31]
3974,[34]
5313,[30]
6761,[21]
16561,"[2, 45]"
12578,[5]
11827,[28]
2745,[5]
13123,[58]
10547,[27]
12254,[12]
15627,"[6, 10]"
12350,[3]
16572,[45]
12437,[3]
4218,[33]
4340,[33]
8837,[52]
4155,[34]
8895,[52]
11528,[61]
3913,[34]
4110,[34]
4104,[34]
4131,[34]
4137,[34]
4354,[33]
4177,[33]
4331,[33]
4346,[33]
3904,[34]
4107,[34]
4389,[33]
4257,[33]
8902,[52]
4314,[33]
4203,[33]
8821,[52]
8838,[52]
4045,[34]
8850,[52]
4370,[33]
4114,[34]
4127,[34]
4365,[33]
4241,[33]
3087,"[6, 9]"
16543,"[2, 45]"
4713,"[16, 17]"
5616,"[16, 17]"
11179,[93]
5071,[19]
16674,[31]
11989,[59]
16689,[31]
11206,[93]
10407,[26]
4728,"[16, 17]"
13323,[99]
5319,[30]
461,"[7, 38]"
12432,[3]
274,"[46, 59]"
2293,"[105, 59]"
14589,[100]
16739,[31]
5342,"[23, 81]"
301,"[46, 59]"
5893,[27]
474,"[7, 38]"
419,"[7, 38]"
6736,[21]
456,"[7, 38]"
12557,[5]
358,"[7, 38]"
12392,[3]
16727,[31]
10487,[26]
5630,"[16, 17]"
6751,[21]
10579,[27]
15720,[14]
275,"[46, 59]"
12938,[13]
16565,"[2, 45]"
300,"[46, 59]"
16495,[49]
14588,[100]
5258,[30]
15128,[15]
14587,[100]
1373,[35]
6010,[26]
13092,[58]
257,"[46, 59]"
285,"[46, 59]"
5347,"[23, 81]"
12242,[12]
4687,"[16, 17]"
15579,[5]
16537,"[2, 45]"
16708,[31]
10347,[16]
488,"[7, 38]"
13306,[99]
3100,"[6, 9]"
12861,[13]
286,"[46, 59]"
16714,[31]
6821,[21]
9630,[99]
9571,[99]
5852,[27]
10592,[27]
12381,[3]
12993,[14]
4357,[33]
12919,[13]
11753,[10]
12441,[3]
2729,[5]
11808,[28]
12190,[12]
5321,[30]
5266,[30]
5271,[30]
10342,[16]
4686,"[16, 17]"
5952,[26]
12865,[13]
6377,[96]
2164,[120]
5655,[68]
10434,[26]
4740,"[16, 17]"
10401,[26]
12940,[13]
404,"[7, 38]"
12136,[49]
10158,[20]
5013,[30]
4301,[33]
10440,[26]
16137,[79]
15238,[15]
13127,[58]
10586,[27]
16123,[83]
10609,[27]
13040,[58]
13303,[99]
5328,[30]
16295,[39]
16367,[43]
13285,[99]
6376,[96]
10531,[27]
5816,[27]
5375,[23]
4261,[33]
10562,[27]
1893,[82]
5311,[30]
5042,[30]
4312,[33]
4441,[35]
4471,[35]
4431,[35]
10443,[26]
5246,[30]
16278,[39]
7193,[49]
10496,[26]
16404,[43]
5307,[30]
5105,[19]
3857,"[33, 34]"
16189,[79]
13107,[58]
4979,[30]
1890,[82]
2346,"[105, 59]"
12563,[5]
4786,"[16, 17]"
15263,"[7, 15]"
16300,[39]
16222,[79]
12386,[3]
5888,[27]
4191,[33]
11330,[59]
16258,[39]
16290,[39]
16390,[43]
10266,[16]
16403,[43]
16353,[43]
15251,[15]
16155,[79]
2347,"[105, 59]"
12914,[13]
16407,[43]
472,"[7, 38]"
4941,[30]
12140,[49]
16359,[43]
317,"[46, 59]"
16396,[43]
4808,[30]
7413,[98]
7472,[49]
4805,[30]
373,"[7, 38]"
2139,[120]
5824,[27]
5975,[26]
11812,[28]
13068,[58]
16319,[39]
11196,[82]
12814,"[6, 11]"
12899,[13]
318,"[46, 59]"
4806,[30]
5290,[30]
11251,[92]
12728,"[6, 10]"
4807,[30]
5287,[30]
4810,[30]
425,"[7, 38]"
12422,[3]
4748,"[16, 17]"
16084,[83]
10269,[16]
4809,[30]
1343,[35]
13470,[45]
6005,[26]
11847,[28]
16264,[39]
12188,[12]
16088,[83]
4761,"[16, 17]"
10270,[16]
1331,[35]
1945,[120]
4531,[35]
7132,[97]
10286,[16]
10287,[16]
13472,[45]
348,"[7, 38]"
12574,[5]
16161,[79]
12859,[13]
15236,[15]
477,"[7, 38]"
16242,[39]
16322,[43]
10512,[27]
16138,[79]
16192,[79]
10548,[27]
13302,[99]
10430,[26]
16175,[79]
16355,[43]
13503,[59]
5880,[27]
11356,[59]
16074,[83]
16277,[39]
5322,[30]
10485,[26]
5326,[30]
16274,[39]
16411,[43]
10599,[27]
12852,[13]
378,"[7, 38]"
16152,[79]
10558,[27]
5107,[19]
5257,[30]
5078,[19]
12359,[3]
5021,[30]
4731,"[16, 17]"
13447,[45]
13517,[59]
5102,[19]
11437,[59]
13151,[59]
5801,[27]
16368,[43]
12570,[5]
10322,[17]
16201,[79]
5256,[30]
359,"[7, 38]"
5088,[19]
1993,[120]
5863,[27]
11441,[59]
11979,[59]
15590,[5]
16703,[31]
291,"[46, 59]"
487,"[7, 38]"
11650,[10]
292,"[46, 59]"
12420,[3]
12024,[10]
5093,[19]
12002,[9]
4739,"[16, 17]"
16655,[31]
16560,"[2, 45]"
16487,[49]
12272,[86]
16699,[31]
15586,[5]
16569,"[2, 45]"
396,"[7, 38]"
4975,[30]
16593,[45]
2204,"[105, 59]"
5025,[30]
5264,[30]
16706,[31]
11058,[82]
5012,[30]
11869,[28]
10613,[27]
4481,[35]
1755,[82]
16670,[31]
16595,[45]
11057,[82]
16680,[31]
7461,[97]
16651,[31]
12946,[13]
5884,[27]
5023,[30]
4749,"[16, 17]"
5967,[26]
5044,[30]
11177,[93]
16752,[31]
431,"[7, 38]"
464,"[7, 38]"
16756,[31]
405,"[7, 38]"
11792,[10]
12867,[13]
2195,"[105, 59]"
11999,[9]
2196,"[105, 59]"
5270,[30]
5254,[30]
16664,[31]
11834,[28]
12934,[13]
2365,"[105, 59]"
4387,[33]
11639,[9]
13519,[59]
312,"[46, 59]"
5294,[30]
10554,[27]
12857,[13]
2276,"[105, 59]"
5059,[30]
4724,"[16, 17]"
11657,[10]
12399,[3]
7395,[97]
1863,[82]
11384,[59]
13313,[99]
2245,"[105, 59]"
12354,[3]
12435,[3]
11334,[59]
12553,[5]
6442,[87]
4791,"[16, 17]"
13451,[45]
16358,[43]
6440,[87]
10530,[27]
5417,"[23, 81]"
347,"[7, 38]"
10459,[26]
322,"[7, 38]"
7468,[49]
12438,[3]
6441,[87]
12913,[13]
16165,[79]
11130,[93]
12928,[13]
5031,[30]
4770,"[16, 17]"
10402,[26]
12909,[13]
2191,[120]
6378,[96]
12933,[13]
5072,[19]
13050,[58]
11748,[10]
10577,[27]
5874,[27]
4733,"[16, 17]"
11769,[10]
468,"[7, 38]"
5618,"[16, 17]"
4785,"[16, 17]"
5080,[19]
10300,[17]
5622,"[16, 17]"
4707,"[16, 17]"
10460,[26]
4790,"[16, 17]"
5083,[19]
5094,[19]
478,"[7, 38]"
12439,[3]
5111,[19]
4762,"[16, 17]"
5826,[27]
5890,[27]
4476,[35]
11695,[10]
5048,[30]
2362,"[105, 59]"
2349,"[105, 59]"
11669,[10]
16591,[45]
12825,"[6, 9]"
13024,[58]
2350,"[105, 59]"
16489,[49]
13097,[58]
16552,"[2, 45]"
6754,[21]
5106,[19]
7425,[49]
10318,[17]
127,"[2, 45]"
2369,"[105, 59]"
16221,[79]
4978,[30]
5016,[30]
5792,[27]
5626,"[16, 17]"
12944,[13]
5014,[30]
12395,[3]
10405,[26]
12337,[85]
5104,[19]
5960,[26]
5335,[30]
4552,[35]
6006,[26]
4933,[30]
16371,[43]
3490,[49]
3417,[49]
3431,[49]
2510,"[4, 122]"
12545,[5]
11899,[28]
2679,"[4, 122]"
12841,"[6, 9]"
16154,[79]
4133,[34]
5297,[30]
11787,[10]
11178,[93]
16318,[39]
16262,[39]
10486,[26]
16669,[31]
11749,[10]
13284,[99]
11687,[10]
2667,"[4, 122]"
16709,[31]
16684,[31]
16726,[31]
16590,[45]
16747,[31]
3894,"[33, 34]"
16652,[31]
3472,[49]
10310,[17]
458,"[7, 38]"
4932,[30]
12234,[12]
11681,[10]
10520,[27]
2257,"[105, 59]"
12597,[5]
12920,[13]
427,"[7, 38]"
3497,[49]
4076,[34]
4780,"[16, 17]"
6787,[21]
16401,[43]
4949,[30]
16181,[79]
435,"[7, 38]"
12918,[13]
11764,[10]
16204,[79]
16580,[45]
4767,"[16, 17]"
5974,[26]
2498,"[4, 122]"
3465,[49]
2046,[120]
16642,[49]
10546,[27]
16729,[31]
5115,[19]
16530,[49]
5243,[30]
10565,[27]
5373,[23]
2237,"[105, 59]"
2238,"[105, 59]"
3464,[49]
12592,[5]
15603,[5]
3414,[49]
2226,"[105, 59]"
2389,"[105, 59]"
2228,"[105, 59]"
2262,"[105, 59]"
10544,[27]
10559,[27]
4574,"[4, 122]"
2227,"[105, 59]"
16473,[49]
4743,"[16, 17]"
16479,[49]
3466,[49]
12192,[12]
16508,[49]
3492,[49]
12862,[13]
16509,[49]
15095,[15]
2614,"[4, 122]"
15096,[15]
12003,[9]
15097,[15]
16499,[49]
11619,[9]
15094,[15]
12211,[12]
13108,[58]
4722,"[16, 17]"
12917,[13]
5818,[27]
3426,[49]
6743,[21]
2406,"[4, 122]"
2344,"[105, 59]"
3432,[49]
3495,[49]
5251,[30]
3454,[49]
16598,[45]
12595,[5]
16518,[49]
13269,[99]
3470,[49]
16594,[45]
3491,[49]
10275,[16]
4225,[33]
5057,[30]
2631,"[4, 122]"
2216,"[105, 59]"
5129,[19]
2462,"[4, 122]"
11652,[10]
438,"[7, 38]"
16528,[49]
260,"[46, 59]"
5330,[30]
3486,[49]
311,"[46, 59]"
5969,[26]
310,"[46, 59]"
16597,[45]
11876,[28]
11801,[10]
10323,[17]
16149,[79]
9384,[99]
16303,[39]
2666,"[4, 122]"
16241,[39]
5262,[30]
10552,[27]
4704,"[16, 17]"
4039,[34]
5263,[30]
10148,[19]
4991,[30]
13060,[58]
12903,[13]
12596,[5]
16732,[31]
12886,[13]
16399,[43]
16282,[39]
13053,[58]
16405,[43]
13074,[58]
12558,[5]
10324,[17]
10543,[27]
4685,"[16, 17]"
10950,[80]
16728,[31]
459,"[7, 38]"
2516,"[4, 122]"
3412,[49]
2392,"[105, 59]"
10509,[26]
4937,[30]
4700,"[16, 17]"
2295,"[105, 59]"
4572,"[4, 122]"
15136,[15]
2294,"[105, 59]"
5613,"[16, 17]"
10598,[27]
16682,[31]
2328,"[105, 59]"
2649,"[4, 122]"
409,"[7, 38]"
2379,"[105, 59]"
10508,[26]
3437,[49]
15135,[15]
10578,[27]
4982,[30]
15134,[15]
2351,"[105, 59]"
15137,[15]
5314,[30]
2378,"[105, 59]"
11671,[10]
2327,"[105, 59]"
446,"[7, 38]"
5134,[19]
313,"[46, 59]"
2471,"[4, 122]"
10312,[17]
12583,[5]
314,"[46, 59]"
4784,"[16, 17]"
11889,[28]
16501,[49]
5623,"[16, 17]"
3438,[49]
5315,[30]
5395,[23]
3482,[49]
2529,"[4, 122]"
16193,[79]
3416,[49]
2533,"[4, 122]"
16397,[43]
4569,"[4, 122]"
2267,"[105, 59]"
11419,[59]
12846,"[6, 9]"
4744,"[16, 17]"
2266,"[105, 59]"
11678,[10]
5092,[19]
16147,[79]
2209,"[105, 59]"
12926,[13]
4750,"[16, 17]"
3457,[49]
9805,[57]
7435,[98]
4134,[34]
7168,[98]
8861,[52]
8846,[52]
3945,[34]
3459,[49]
329,"[7, 38]"
369,"[7, 38]"
5821,[27]
10296,[17]
1961,[120]
10216,[19]
5265,[30]
4246,[33]
8843,[52]
3938,[34]
8798,[52]
8896,[52]
8852,[52]
8858,[52]
8808,[52]
8822,[52]
11008,[82]
4128,[34]
8884,[52]
12915,[13]
2382,"[105, 59]"
10601,[27]
12029,[9]
11970,[59]
11788,[10]
5877,[27]
4769,"[16, 17]"
4371,[33]
5286,[30]
9620,[55]
4787,"[16, 17]"
4249,[33]
4747,"[16, 17]"
14698,[15]
3452,[49]
14713,[15]
4197,[33]
14740,[14]
15834,"[13, 14]"
4507,[35]
15436,[123]
15826,"[13, 14]"
15379,[123]
15392,[123]
15378,[123]
3443,[49]
15426,[123]
15391,[123]
15432,[123]
15443,[115]
15433,[115]
15828,"[13, 14]"
15397,[123]
15434,[115]
15429,[115]
15408,[115]
15419,[123]
15430,[123]
15746,[14]
15445,[115]
15390,[123]
15396,[123]
15393,[123]
15447,[115]
15836,"[13, 14]"
14686,[15]
14683,[15]
14673,"[7, 15]"
14753,"[13, 14]"
14697,[15]
14746,[14]
14676,"[7, 15]"
14679,"[7, 15]"
15342,[115]
15360,[115]
14722,[14]
15341,[115]
14715,[15]
15339,[115]
14727,[14]
14705,[15]
14700,[15]
14675,"[7, 15]"
14701,[15]
12562,[5]
14721,[14]
14696,[15]
15837,[14]
14692,[15]
4532,[35]
14689,[15]
15827,"[13, 14]"
6602,"[47, 35, 36]"
14742,[14]
3469,[49]
4123,[34]
14745,[14]
1707,[82]
15835,"[13, 14]"
15831,"[13, 14]"
3471,[49]
14971,[119]
14842,[119]
14843,[119]
14974,[119]
14862,[119]
14969,[119]
14682,[15]
14830,[119]
14714,[15]
14839,[119]
14970,[119]
14838,[119]
14845,[119]
4213,[33]
14922,[119]
14844,[119]
14972,[119]
14841,[119]
14973,[119]
14878,[119]
14837,[119]
14840,[119]
14836,[119]
14950,[119]
14732,"[13, 14]"
4037,[34]
14766,[119]
15340,[115]
14791,[119]
14857,[119]
4467,[35]
14762,[119]
14787,[119]
3448,[49]
15357,[115]
14761,[119]
14789,[119]
14754,"[13, 14]"
14706,[15]
14768,[119]
14860,[119]
14788,[119]
14765,[119]
14733,"[13, 14]"
14790,[119]
15364,[115]
3493,[49]
14726,[14]
14858,[119]
14737,"[13, 14]"
14760,[119]
15325,[115]
14785,[119]
14748,"[13, 14]"
14783,[119]
14767,[119]
14736,"[13, 14]"
15326,[115]
14763,[119]
14764,[119]
14786,[119]
15344,[115]
15336,[115]
14703,[15]
14784,[119]
14859,[119]
3461,[49]
14861,[119]
15335,[115]
14759,[119]
14792,[119]
4069,[34]
7239,"[46, 56]"
4146,[34]
3972,[34]
13521,[59]
11352,[59]
5529,"[7, 15]"
5527,"[7, 15]"
5526,"[7, 15]"
5528,"[7, 15]"
5524,"[7, 15]"
5516,"[7, 15]"
11377,[59]
13492,[59]
4052,[34]
10905,[80]
3952,[34]
7495,"[46, 56]"
5518,"[7, 15]"
5521,"[7, 15]"
5514,"[7, 15]"
5510,"[7, 15]"
5511,"[7, 15]"
5512,"[7, 15]"
5531,"[7, 15]"
5508,"[7, 15]"
5532,"[7, 15]"
5509,"[7, 15]"
5517,"[7, 15]"
5513,"[7, 15]"
5507,"[7, 15]"
5522,"[7, 15]"
5523,"[7, 15]"
5525,"[7, 15]"
5519,"[7, 15]"
5533,"[7, 15]"
13138,[59]
11975,[59]
2201,"[105, 59]"
16217,[79]
10505,[26]
4156,[34]
5296,[30]
11422,[59]
13157,[59]
11436,[59]
14757,[119]
14758,[119]
14735,"[13, 14]"
14946,[119]
14947,[119]
14942,[119]
14944,[119]
3488,[49]
14945,[119]
14777,[119]
14677,"[7, 15]"
14951,[119]
14943,[119]
14738,[14]
14948,[119]
14712,[15]
14984,[119]
